title,link,address,company,short_description,rich_description,salary,skils
Web-дизайнер,https://hh.ru/vacancy/131902391?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Минск, улица Пономаренко, 35А",ООО МэдГан,"Недвижимость, строительные и околостроительные тематики. Автомобильная тематика, дилеры Авто и различные СТО. Инфобиз, онлайн обучение и т.д. (",,,
UX/UI-дизайнер (Middle / Middle+),https://hh.ru/vacancy/131796495?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Владимир, р-н Октябрьский",Altenar,От 3 лет в,,,
UX/UI-дизайнер (Middle / Middle+),https://hh.ru/vacancy/131796305?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Altenar,От 2–3 лет в,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131688454?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Алматы, Медеуский район, микрорайон Алатау",ТОО Amir Zhoba,Опыт работы,,,
Главный продуктовый дизайнер UX/UI,https://hh.ru/vacancy/130939006?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Екатеринбург,ООО Брусника,Высшее образование в области IT / повышение квалификации по линии,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131685880?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,ТОО ASTER Автомобили,Высшее техническое образование. Опыт работы по специальности не менее 1-2х лет. Владеть на высоком уровне прикладными программами Microsoft...,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131687351?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АО Медиа Эффект,"Уверенные навыки проектирования и прототипирования, интерес к новым подходам и трендам в",,,
2D-художник / UI Designer,https://hh.ru/vacancy/131788098?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Белград,STARTRIBE LTD. Маркетинг,Опыт работы 2d художником от 1 года. Навыки создания пользовательских интерфейсов. Photoshop. Figma. Опыт в сфере iGaming или мобильных...,,,
UX/UI дизайнер,https://hh.ru/vacancy/131681825?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ЗЕМЦОВА МАРИЯ АЛЕКСАНДРОВНА,Опыт от 5 месяцев. Базовое Владение Figma. Понимание,,"67 000 – 72 500 ₽ за месяц, до вычета налогов",
Продуктовый дизайнер в Дзен-мани,https://hh.ru/vacancy/131839213?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Дзенмани.ру,"Мы работаем с цифрами и данными, но смотрим на задачу шире: нам важно не только показывать аналитику, но и помогать...",,"от 250 000 ₽ за месяц, на руки",
Product designer (владелец UX и СJM),https://hh.ru/vacancy/130900868?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Сеть фитнес-клубов Spirit,Опыт работы с омниканальными продуктами (web + mobile + сервис). Понимание метрик,,,
Дизайнер (Web & Graphic),https://hh.ru/vacancy/131909847?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО Тренд Про Плюс,Наличие сильного портфолио с реализованными проектами. Понимание принципов,,"от 120 000 ₽ за месяц, на руки",
Дизайнер интерфейсов,https://hh.ru/vacancy/131794327?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Wanted,Опыт работы в веб-дизайне и в проектировании пользовательских интерфейсов не менее 2-х лет. Наличие портфолио с примерами работ...,,,
Web-дизайнер (UI/UX),https://hh.ru/vacancy/131694530?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, улица Эльбека, 146",ООО Kelyanmedia,"Опыт от 3 лет, портфолио обязательно. Ответственный подход к качеству и срокам. Умение работать в быстром темпе без потери качества.",,,
UX/UI дизайнер BilimClass,https://hh.ru/vacancy/131689172?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Астана,ТОО Bilim Land (Bilim Group),Опыт работы в качестве,,,
Графический дизайнер,https://hh.ru/vacancy/131886356?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Воронеж, р-н Ленинский",SteadyControl,"Умение работать с нейросетями для ускорения и оптимизации. Навыки веб-дизайна, знания основ",,,
Дизайнер в офис,https://hh.ru/vacancy/131287798?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Люберцы, Красная улица, 1литФ",OLEXDECO (ИП Бородина Светлана Александровна),"Уверенное пользование графическими редакторами (Photoshop, Figma, Illustrator или аналоги). Знание базовых принципов",,,
Аi Дизайнер/контент-менеджер,https://hh.ru/vacancy/131483850?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ИП Чегодайкин Сергей Александрович,Суть роли. - Готовность обучаться и развиваться в сфере ИИ. - Наличие ПК/ноутбука. - Умение работать в photoshop/figma. - Умение базово работать...,,"до 120 000 ₽ за месяц, на руки",
Продуктовый дизайнер / Product Designer,https://hh.ru/vacancy/131930010?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Яндекс,"Опыт работы от 3 лет. Плюсом будет опыт создания интерфейсов для сложных экосистем, работа с B2E- и SaaS...",,,
"Digital Designer (UX/UI, Junior)",https://hh.ru/vacancy/131826699?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,NeuroCity™,Законченный курс по направлению Digital (,,,
Веб-дизайнер,https://hh.ru/vacancy/131877181?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Quadro Expert,опыт генерации иллюстраций с использованием AI с последующей ручной доработкой под задачи сайта. — практические навыки,,"1 000 – 1 500 ₽ за час, на руки",
Продуктовый дизайнер,https://hh.ru/vacancy/131853624?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Зеленоград, р-н Савёлки",BearPass,Имеете опыт продуктового,,,
"Дизайнер (UI/UX, визуальная коммуникация)",https://hh.ru/vacancy/131712936?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,ООО МФ Медиа Лэнд,"Владение Figma, Adobe Creative Suite. - Понимание принципов",,,
Middle/Senior Продуктовый дизайнер UX/UI / Product designer,https://hh.ru/vacancy/131792942?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО ЛАЙТХАУС,Понимание базовых принципов разработки. Знание принципов,,,
Продуктовый дизайнер,https://hh.ru/vacancy/131845002?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Красноярск, р-н Свердловский",Командор,Опыт работы продуктовым/,,,
UX/UI Designer,https://hh.ru/vacancy/131709808?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Москва, р-н Басманный",AIC,Уверенное владение Figma. Знание и понимание продуктовых метрик. Умение разбираться в,,,
Графический / UX/UI-дизайнер,https://hh.ru/vacancy/131638111?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Астана,ТОО BTS Digital,Владение Figma (или другими инструментами для прототипирования и,,,
Графический / UX/UI-дизайнер,https://hh.ru/vacancy/131638112?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,ТОО BTS Digital,Владение Figma (или другими инструментами для прототипирования и,,,
UX/UI-дизайнер,https://hh.ru/vacancy/129197162?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, 1-й проезд Мукими, 59",АО PAYNET,От 3 лет опыта в,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131613802?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Москва, р-н Тверской",Centaursoftware,Практический опыт работы,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131612172?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО КомьюнитиТех Групп,"Экспертное знание гайдлайнов iOS (Human Interface Guidelines) и Android (Material Design), а также понимание, когда их можно и нужно нарушать.",,"1 100 – 1 400 ₽ за час, до вычета налогов",
Дизайнер UI/UX в Команду Дизайн-системы,https://hh.ru/vacancy/131725320?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,АО Банк ЦентрКредит,Будет плюсом: Опыт работы с multi-brand или multi-platform продуктами. Опыт выстраивания governance-модели дизайн-системы. Хорошее владение,,,
Старший продуктовый дизайнер [Центр дизайна],https://hh.ru/vacancy/131920227?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,"""МТС"", Дизайн","Системное мышление — проектировать не один компонент, а систему. Глубокое понимание",,,
UX/UI Designer (Product Mindset),https://hh.ru/vacancy/131774549?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО НООСФЕРА,3+ года опыта в,,,
Продуктовый дизайнер (Senior UX/UI),https://hh.ru/vacancy/131657252?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Evercode Lab,"Навыки эффективной коммуникации (работа с командами: разработка, саппорт,",,,
UX/UI Designer (Middle/Middle+),https://hh.ru/vacancy/131765100?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Алматы, проспект Абылай хана, 58",Axio,Опыт продуктового,,,
Senior UX/UI Designer/Web-Designer,https://hh.ru/vacancy/131797126?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ИГРОФЕСТ,"Имеете опыт в проектировании интерфейсов, понимаете все базовые концепции",,,
"Продуктовый дизайнер дизайн-системы, Ozon Банк",https://hh.ru/vacancy/131927160?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Ozon Банк,"Опыт работы в продуктовом дизайне и практический опыт работы с дизайн-системой,",,,
Ведущий дизайнер в отдел маркетинга,https://hh.ru/vacancy/131903951?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Омск, р-н Октябрьский",Koreanbutik,"В сопроводительном письме оставьте, ссылку на ваше портфолио. Опыт работы",,,
Product Designer | Продуктовый дизайнер внутренних систем,https://hh.ru/vacancy/131754644?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО 24Н Софт,"Готов погружаться в продукт, брать ответственность и показывать результат. Уверенно владеет Figma, включая использование функций auto-layout, prototype, variables.",,"до 220 000 ₽ за месяц, на руки",
Старший продуктовый дизайнер,https://hh.ru/vacancy/131864919?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,X5 Tech,"Опыт проектирования b2c продуктов и мобильных приложений. Насмотренность, сильный",,,
UX/UI-дизайнер,https://hh.ru/vacancy/129632568?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Бетховен сеть зоомагазинов,Опыт работы: от 2 лет в сфере,,"до 180 000 ₽ за месяц, до вычета налогов",
UX/UI-дизайнер,https://hh.ru/vacancy/131540214?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,Центр информационных технологий Мингорисполкома,Свободное владение Figma. Опыт построения,,"от 3 500 Br за месяц, до вычета налогов",
UX/UI-дизайнер,https://hh.ru/vacancy/131541154?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Елабужский район, Особая экономическая зона Алабуга",Алабуга. Служба стратегического развития,"Опыт работы с дизайн‑системами (appearance, variants, tokens, slots). Опыт в проведении",,"от 157 500 ₽ за месяц, до вычета налогов",
UX/UI-дизайнер,https://hh.ru/vacancy/131534423?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,ООО ФОРТВИЖН,"Опыт работы в SaaS- или adtech-компании, желательно с продуктами для CRM или управления рекламными кампаниями. Знание концепций и процессов...",,"350 – 600 $ за месяц, на руки",
UX/UI-дизайнер (продуктовый дизайнер),https://hh.ru/vacancy/131619764?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Бараковский Алексей Альбертович,"Collaba приветствует тебя, путник. Обычно тут пишут пункты и конкретные задачи, но у нас есть понимание вариативности запуска и развития...",,,
Middle UI/UX дизайнер,https://hh.ru/vacancy/130833121?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Правительство Москвы,"Опыт командной работы, развитые коммуникационные навыки, ответственность и самостоятельность. Понимание современных",,,
Продуктовый UI/UX Дизайнер,https://hh.ru/vacancy/119016348?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,FunFlow (ООО Мобильные Игровые Решения),Имеете актуальное портфолио и готовность его продемонстрировать (портфолио в виде архива/файла с картинками не рассматриваются). Опыт работы от 1...,,"100 000 – 150 000 ₽ за месяц, на руки",
Product Designer UI/UX,https://hh.ru/vacancy/131681444?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ИП Кузьминова Алеся Игоревна,"Проектирование пользовательского опыта. Инструменты: Какой опыт нам важен: Продуктовый опыт (не лендинги). Мобильные приложения (must). Будет круто, если ты имеешь...",,,
UX/UI Дизайнер,https://hh.ru/vacancy/131508714?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,АО Р7,,,,
Графический дизайнер e-com,https://hh.ru/vacancy/131876986?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,"Бренд одежды, обуви и аксессуаров LIMÉ",Опыт работы в fashion-индустрии (как преимущество). Понимание принципов,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131501865?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Пенза, р-н Ленинский",Агентство digital-маркетинга,...Adobe Illustrator/Coral Draw. Понимание адаптивного дизайна. Умение работать с нейросетями для генерации графического контента. Хорошее понимание,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131498444?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,деревня Боровлянка,ИП Рязанцев Михаил,...работы,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131498934?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Минск,ООО Студия Сташевского,Опыт работы,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131489423?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, улица Махтумкули, 178/1",АО Национальный межбанковский процессинговый центр,Опыт работы,,,
Гейм-дизайнер,https://hh.ru/vacancy/130994970?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Смарт Геймс Девелопмент,"Уверенная работа с таблицами (Google Sheets / Excel), базовым скриптингом. Базовое знание",,,
UX/UI-дизайнер,https://hh.ru/vacancy/131439883?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Брест, Пионерская улица, 52","ВараниСтройМаркет, ЧТУП",Уверенное владение Figma. Понимание принципов,,,
UI/UX дизайнер (GameDev),https://hh.ru/vacancy/131503762?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО GAME DESIGN INTERACTIVE,Опыт работы,,,
Стажер UX/UI-дизайнер,https://hh.ru/vacancy/128087131?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Онли,Профильное образование. Опыт в т.ч. собственные проекты.,,,
Креативный директор / Дизайнер бренда одежды JUNE,https://hh.ru/vacancy/131888834?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Сочи, р-н Центральный",ИП Грачева Евгения Александровна,Будет плюсом: Опыт работы с fashion‑проектами или одеждой. Навыки арт‑дирекции фотосъёмок. Базовое понимание,,,
Product Designer (UI/UX),https://hh.ru/vacancy/125914892?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Сербия,ТОО Wisebits,Твое портфолио с продуктовыми кейсами (мы его внимательно изучаем перед собеседованием). Знание Figma/Photoshop/Illustrator. Опыт работы продуктовым,,,
"Веб-дизайнер/дизайнер интерфейсов (с приоритетом ИИ, без кода)/Web/UI Designer (AI First & No-code)",https://hh.ru/vacancy/131778804?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Московский авиационный институт (национальный исследовательский университет),"Требуемый опыт работы: в индустрии Web/UIUX/Graphics от 6 лет обязательно. Полная занятость, полный день. AI — это обязательная часть...",,"150 000 – 180 000 ₽ за месяц, до вычета налогов",
UX-исследователь,https://hh.ru/vacancy/131718253?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Москва, р-н Раменки",Центральный банк Российской Федерации (Банк России),"...области клиентского опыта,",,,
Графический дизайнер,https://hh.ru/vacancy/131819018?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,ФГБУК Государственный Русский музей,Опыт разработки дизайна email-рассылок (включая адаптивную верстку). Базовые навыки,,,
UX/UI - дизайнер,https://hh.ru/vacancy/131411657?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО НЕКСТБИ,"Опыт работы в agile, продуктовой или итеративной разработке в команде нескольких",,,
"Дизайнер интерфейсов (UI/UX), в офис",https://hh.ru/vacancy/131564990?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Краснодар, р-н Западный",ООО Дрим Тим,"Уверенная работа в Figma (компоненты, Auto Layout, прототипы). Понимание принципов",,"67 500 – 92 000 ₽ за месяц, до вычета налогов",
UI/UX Дизайнер (Figma + AI-инструменты),https://hh.ru/vacancy/131613215?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Калининград, р-н Ленинградский",ООО Балтавтоматика,"Портфолио с реальными проектами - веб-интерфейсы, дашборды, e-commerce. Понимание компонентной структуры",,"70 000 – 100 000 ₽ за месяц, до вычета налогов",
Middle-продуктовый дизайнер (Системы и UX),https://hh.ru/vacancy/129148647?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Группа компаний «Триумф»,Выпускник или также студент старших курсов технической специальности с опытом от 3-х лет. Обладает сильным логическим и системным мышлением...,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131357339?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,DM Solutions,Опыт работы,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131347918?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Ташкент,Научно информационный центр новых технологий при ГНК РУз,"Понимание работы с сетками, отступами, типографикой.",,"25 000 000 – 40 000 000 so'm за месяц, на руки",
UI/UX-дизайнер,https://hh.ru/vacancy/131343168?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Белград,Employcity,Опыт работы от 3-х лет. Наличие портфолио. Уверенное владение функциональностью Figma. Опыт создания дизайн-систем. Опыт работы с атомарным...,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131335901?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Алматы,ЧК CIRCLE LIMITED,"Уверенное владение Figma (Auto Layouts, Components, Prototyping). Понимание",,"300 000 – 500 000 ₸ за месяц, до вычета налогов",
Продуктовый / UX/UI дизайнер (Middle),https://hh.ru/vacancy/131472647?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Минск, улица Толбухина, 2",ЗАО МАПСОФТ,Опыт построения и поддержки дизайн-систем. * Понимание,,,
Senior UI/UX designer,https://hh.ru/vacancy/131585366?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Сербия,Lucky Hunter,Ищут,,,
Графический дизайнер,https://hh.ru/vacancy/131793257?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО ГРУППА КОМПАНИЙ АК,"Будет здорово, если ты знаком с основами",,,
UX/UI-дизайнер,https://hh.ru/vacancy/130654471?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Evercode Lab,Более 4 лет опыта работы,,,
UX/UI-дизайнер,https://hh.ru/vacancy/129170143?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Тбилиси,Evercode Lab,Более 4 лет опыта работы,,,
UX/UI дизайнер,https://hh.ru/vacancy/131318562?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ООО ДИРЕКТ ТЕХ,Опыт работы на аналогичной позиции от 2-х лет. Знание особенностей создания,,,
UX/UI-дизайнер,https://hh.ru/vacancy/130542436?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Тбилиси,Evercode Lab,Более 4 лет опыта работы,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131314120?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,ПИК-специализированный застройщик. Units. Строительство,Понимание основных принципов эффективного дизайна,,,
UX/UI-дизайнер,https://hh.ru/vacancy/131301260?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,"Ташкент, улица Муминова, 4/2",ООО TELECOM SOFT,"Опыт работы с дизайн-системами и понимание принципов их построения. Знание гайдлайнов популярных мобильных платформ (iOS, Android). Уверенное владение Figma...",,,
UX/UI-дизайнер,https://hh.ru/vacancy/131298203?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Санкт-Петербург,Advline,"Не менее двух лет комерческого опыта в веб дизайне. — Знание Figma, Adobe Photoshop, Sketch, или других инструментов для",,,
Системный/UX аналитик (Montecristo),https://hh.ru/vacancy/131797851?query=ui+ux+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD%D0%B5%D1%80&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Понимание, из чего состоит",,,
