title,link,address,company,short_description,rich_description,salary,skils
Специалист IT-службы/Help Desk L1,https://hh.ru/vacancy/130311353?query=it&hhtmFrom=vacancy_search_list,"Алматы, Медеуский район, улица Керей-Жанибек Хандар, 640/1",ТОО Chimbulak Development,"Опыт установки и настройки компьютеров, ноутбуков, принтеров, сетевого оборудования. Опыт настройки доступа в интернет. Опыт обеспечения технической поддержки пользователей.",,,
Оператор call-центра (IT-PARK),https://hh.ru/vacancy/131243718?query=it&hhtmFrom=vacancy_search_list,"Нукус, улица Аймхан Шамуратовой, 92",ООО INLINE,Свободный русский язык и грамотную речь. Базовые навыки работы с ПК. Желание работать и развиваться.,,"3 500 000 – 5 000 000 so'm за месяц, на руки",
Менеджер по продажам (IT/B2B),https://hh.ru/vacancy/131388511?query=it&hhtmFrom=vacancy_search_list,Москва,ККС,"Самостоятельность, ответственность и ориентация на результат. Будет плюсом: Опыт работы с",,,
"Контент-маркетолог (b2b, IT)",https://hh.ru/vacancy/131203550?query=it&hhtmFrom=vacancy_search_list,Москва,ООО InfoVizion,"Вы понимаете специфику работы с b2b-аудиторией, наши ЛПР – С-level.",,,
Аналитик IT отдела (Power BI),https://hh.ru/vacancy/131978646?query=it&hhtmFrom=vacancy_search_list,Москва,R4S,"Уверенное владение SQL для извлечения и трансформации данных. Мастерство в работе с BI-инструментами (Power BI, Bitrix). Знание Excel.",,,
Ведущий системный администратор / Ведущий специалист отдела IT,https://hh.ru/vacancy/131419799?query=it&hhtmFrom=vacancy_search_list,Москва,ВОДОВОЗ.RU,"Опыт развертывания, настройки и поиска сбоев в Asterisk (ОБЯЗАТЕЛЬНО). Высшее образование (техническое). Отличное знание ""компьютерного железа"", знание операционных систем.",,"150 000 – 200 000 ₽ за месяц, на руки",
IT-специалист,https://hh.ru/vacancy/131960350?query=it&hhtmFrom=vacancy_search_list,Москва,Rutek Group,"Опыт работы от 1 года. Владение ОС Windows, умение настраивать пользовательское ПО. Опыт администрирования, создание/ удаление учетных записей, диагностика сетевых...",,"120 000 ₽ за месяц, на руки",
IT-рекрутер,https://hh.ru/vacancy/131619788?query=it&hhtmFrom=vacancy_search_list,"Новосибирск, р-н Советский",.wrk,Опыт подбора,,,
Business Development Manager / Менеджер по развитию бизнеса IT,https://hh.ru/vacancy/131998618?query=it&hhtmFrom=vacancy_search_list,Москва,ООО НитСофт,опыт работы со сложными продажами. — готовность разбираться в,,,
Специалист IT,https://hh.ru/vacancy/131959270?query=it&hhtmFrom=vacancy_search_list,"Ташкент, улица Бабура, 15",ООО Геологоразведочная компания,Техническая компетентность: - знание современных технологий и оборудования,,,
Сервисный инженер (обслуживание IT-оборудования),https://hh.ru/vacancy/131608352?query=it&hhtmFrom=vacancy_search_list,Самара,ООО Обермейстер,"Практический опыт: Вы знаете, как держать в руках инструмент и не боитесь разобрать системный блок или терминал. Мобильность: Готовность к...",,,
Системный администратор / Инженер IT-инфраструктуры,https://hh.ru/vacancy/131976810?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Innovative Network Technologies (Ай Эн Ти),"Active Directory (DC, GPO, DNS, FSMO, репликация). Поддержка Exchange (желательно 2016/2019). RDP / Terminal Services / VDI (VMware Horizon).",,,
Руководитель проектов в IT-компании,https://hh.ru/vacancy/131240636?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ПРОТЕЙ ТЛ,Высшее техническое образование (предпочтительно в области связи или,,,
Маркетолог B2B в IT (Edtech),https://hh.ru/vacancy/131992929?query=it&hhtmFrom=vacancy_search_list,Самара,ООО Мой Класс,"погруженность в сферу, любовь к маркетингу. - понимание специфики бизнеса, опыт работы в",,"100 000 – 130 000 ₽ за месяц, на руки",
Менеджер по продажам (IT решения),https://hh.ru/vacancy/131689787?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Бутырский",ООО Концепт Разработка,Опыт продаж существующим клиентам. Желателен: работа с Enterprise-клиентами. Опыт в B2B,,,
Руководитель IT-проектов / Technical Project Manager,https://hh.ru/vacancy/131985925?query=it&hhtmFrom=vacancy_search_list,"Новосибирск, р-н Советский",Рекрутинговое агентство The One,"Опыт управления проектами по разработке ПО полного цикла — от 3 лет. Опыт контроля выполнения формальных обязательств, управления рисками и ожиданиями.",,,
IT-рекрутер,https://hh.ru/vacancy/131787346?query=it&hhtmFrom=vacancy_search_list,"Ташкент, Юнусабадский район, массив Минор, 116",ООО SOFTTECH GROUP,Опыт работы на позиции HR от 1 года. Коммуникабельность и организованность. Умение работать в команде. Ответственность и инициативность.,,,
Менеджер по внедрению IT продукта,https://hh.ru/vacancy/131853934?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Разрешение,Хорошие коммуникативные навыки и уверенное проведение презентаций. Опыт работы с,,"120 000 – 150 000 ₽ за месяц, на руки",
Специалист по работе с клиентами (IT),https://hh.ru/vacancy/131642155?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,ООО Такском,Свободно владеете ПК и быстро осваиваете новые программы. Обладаете грамотной речью и умеете понятно объяснять сложное. Готовы разбираться в бизнес...,,"от 85 000 ₽ за месяц, на руки",
IT-рекрутер,https://hh.ru/vacancy/131955222?query=it&hhtmFrom=vacancy_search_list,"Пермь, р-н Индустриальный",ИП Кривонос Станислав Николаевич,"...с входящим потоком (рекрутинг, продажи, клиентский сервис) будет плюсом, но не обязателен. Желание учиться и развиваться в сфере",,"от 80 000 ₽ за месяц, на руки",
Engineering Team Lead (IT Company),https://hh.ru/vacancy/131239016?query=it&hhtmFrom=vacancy_search_list,"Ташкент, улица Тараса Шевченко, 21А",ООО SOFTWARE WIZARDS,"Bachelor’s degree in Computer Science, Engineering, or a related field. 8+ year of experience in software development.",,,
IT-специалист по приёмке критичного ИТ-контурa,https://hh.ru/vacancy/131543864?query=it&hhtmFrom=vacancy_search_list,"Волжский, улица Пушкина, 119В",SiGma,"Небольшая производственная компания находится в переходном периоде: действующий ИТ-руководитель уходит, и значительная часть критичных знаний, доступов, логики инфраструктуры и...",,,
Менеджер по продажам (IT Оборудование),https://hh.ru/vacancy/118689083?query=it&hhtmFrom=vacancy_search_list,Москва,ООО ВБК,"Сильная мотивация, аналитические способности, умение учиться и нацеленность на результат. Готовность осваивать продукты и sales-процессы с нуля.",,,
Управляющий Детской IT-школой программирования Софтиум в Пензе,https://hh.ru/vacancy/131548102?query=it&hhtmFrom=vacancy_search_list,"Пенза, р-н Ленинский",Детская школа программирования Софтиум,Познакомить детей с IТ-профессиями и обучить основам программирования. - опыт руководства командой от 15 человек не менее 2х лет. -,,"90 000 – 150 000 ₽ за месяц, на руки",
IT-специалист,https://hh.ru/vacancy/131955312?query=it&hhtmFrom=vacancy_search_list,Аккурган,ООО GLOBAL TEXTILE SOLUTIONS,"ОС Windows 10/11, базовые знания Windows Server. Компьютерное железо: ПК, ноутбуки, принтеры, МФУ. Сети: Основы TCP/IP (знать, для...",,"6 300 000 – 7 200 000 so'm за месяц, на руки",
Специалист по технической поддержке клиентов (IT-сфера),https://hh.ru/vacancy/130704514?query=it&hhtmFrom=vacancy_search_list,"Кызыл, улица Ленина, 64",ООО Консультант-Тува,Образование: высшее или среднее специальное техническое (специализация –,,,
Руководитель проектов в IT компанию (Web и Ai проекты),https://hh.ru/vacancy/132000458?query=it&hhtmFrom=vacancy_search_list,Москва,Fizika XR,3+ года в управлении,,"150 000 – 180 000 ₽ за месяц, до вычета налогов",
Менеджер проектных продаж IT-продукта,https://hh.ru/vacancy/120953573?query=it&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Фрунзенский",ООО Симпэйс,У тебя есть 1-3 года опыта в продажах (желательно B2B) и ты не представляешь жизни без азарта...,,,
IT-специалист в отдел технической поддержки,https://hh.ru/vacancy/131378161?query=it&hhtmFrom=vacancy_search_list,"Челябинск, р-н Центральный",ООО АЗС Технологии,"Готовность к разъездному характеру работы (3-5% рабочего времени). Требования: - Техническое образование (не ниже среднего). - Знание компьютерной техники, сетевого оборудования...",,"от 80 000 ₽ за месяц, на руки",
IT рекрутер/IT сорсер,https://hh.ru/vacancy/131665807?query=it&hhtmFrom=vacancy_search_list,Минск,ООО Губанова и Партнеры,...кандидатов со знаниями в,,,
Менеджер по развитию бизнеса (B2B IT),https://hh.ru/vacancy/131976856?query=it&hhtmFrom=vacancy_search_list,Москва,QSOFT,Интерес к B2B-продажам и,,,
Менеджер по продажам B2B в IT компанию,https://hh.ru/vacancy/131271021?query=it&hhtmFrom=vacancy_search_list,Москва,inno.clouds (ООО Инно),"Знающего или готового изучать эффективные техники продаж. Опыт в B2B. Опыт в общепите, продаже аутсорса, автоматизации или",,"150 000 – 300 000 ₽ за месяц, на руки",
Менеджер по работе с заказчиками (IT),https://hh.ru/vacancy/131087920?query=it&hhtmFrom=vacancy_search_list,Москва,Инфосистемы Джет,Высшее образование. Опыт в,,,
Менеджер по enterprise продажам B2B (IT - продукт),https://hh.ru/vacancy/131999846?query=it&hhtmFrom=vacancy_search_list,Москва,ООО АИ МОП,Опыт продаж B2B / enterprise продаж в,,"от 500 000 ₽ за месяц, на руки",
Менеджер по сопровождению клиентов / Аккаунт-менеджер IT,https://hh.ru/vacancy/130698311?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,Первый Бит,,,,
IT-специалист,https://hh.ru/vacancy/131505475?query=it&hhtmFrom=vacancy_search_list,Камень-на-Оби,ООО МАГ Девелопмент,Опыт работы с пользователями разной степени подготовки. Базовые навыки диагностики неисправностей. Знание ОС Windows 10/11 на уровне администратора.,,"от 100 000 ₽ за месяц, на руки",
Преподаватель по IT и кибербезопасности,https://hh.ru/vacancy/131973515?query=it&hhtmFrom=vacancy_search_list,"Нур-Султан (Астана), улица Даулеткерей, 1",ТОО URBAN COLLEGE,"методические указания к практическим и лабораторным работам. * практико-ориентированного подхода (связь теории с реальным производством). Высшее образование , магистратура.",,"до 300 000 ₸ за месяц, на руки",
Менеджер по продажам | Лид-менеджер B2B (IT),https://hh.ru/vacancy/131828144?query=it&hhtmFrom=vacancy_search_list,Москва,ЕМЕ,Нацеленность на результат. Будет преимуществом высшее техническое образование. Будет преимуществом опыт в B2B |,,,
IT-рекрутер,https://hh.ru/vacancy/131504367?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,ПАО КБ Уральский банк реконструкции и развития (УБРиР),Релевантный опыт работы,,,
IT-специалист,https://hh.ru/vacancy/131609951?query=it&hhtmFrom=vacancy_search_list,"Владикавказ, Весенняя улица, 7А",ООО Мега,вы уже имеете успешный опыт работы в сфере,,"80 000 ₽ за месяц, на руки",
Менеджер по продажам отечественного IT-решения Депеша,https://hh.ru/vacancy/131703412?query=it&hhtmFrom=vacancy_search_list,Минск,ООО ФоксТри,Опыт B2B-продаж от 1 года (желательно в,,,
Менеджер по продажам в IT компанию,https://hh.ru/vacancy/131981386?query=it&hhtmFrom=vacancy_search_list,Казань,ООО Офис ИЖС,"Дисциплина и ответственность. Опыт выхода на ЛПР. Навыки продаж, знание и понимание этапов продаж. Знание специфики b2b продаж.",,"96 000 – 130 000 ₽ за месяц, на руки",
"Project Manager (IT / web, middle, US market)",https://hh.ru/vacancy/131871379?query=it&hhtmFrom=vacancy_search_list,Минск,ООО Дженезис эппс,Knowledge of the website development lifecycle (SDLC) and how,,,
"Специалист технической поддержки (1С, IT-инфраструктура)",https://hh.ru/vacancy/131988696?query=it&hhtmFrom=vacancy_search_list,Кострома,SOKOLOV,Хорошо знаком с офисным и,,,
"Frontend Developer (React / TypeScript) | IT (SaaS, US)",https://hh.ru/vacancy/131702452?query=it&hhtmFrom=vacancy_search_list,"Ташкент, Мирабадский район, улица Водил, 7",ООО PROJECTS (GK Consulting),Опыт от 2 лет в,,,
IT-специалист,https://hh.ru/vacancy/131660565?query=it&hhtmFrom=vacancy_search_list,"Минусинск, Крекерная улица, 8",ООО МАГ Девелопмент,Опыт работы с пользователями разной степени подготовки. Базовые навыки диагностики неисправностей. Знание ОС Windows 10/11 на уровне администратора.,,"до 120 000 ₽ за месяц, на руки",
Менеджера по продажам образовательных услуг в IT.,https://hh.ru/vacancy/131702277?query=it&hhtmFrom=vacancy_search_list,"Ростов-на-Дону, р-н Кировский",Компьютерная академия TOP (Компьютерная Академия ТОП),"Легко находите общий язык с различными людьми и обладаете навыком убеждения. Знаете и понимаете значение слова ""клиент"". Ответственный, активный и...",,,
IT-специалист,https://hh.ru/vacancy/131660565?query=it&hhtmFrom=vacancy_search_list,"Минусинск, Крекерная улица, 8",ООО МАГ Девелопмент,Опыт работы с пользователями разной степени подготовки. Базовые навыки диагностики неисправностей. Знание ОС Windows 10/11 на уровне администратора.,,"до 120 000 ₽ за месяц, на руки",
Менеджера по продажам образовательных услуг в IT.,https://hh.ru/vacancy/131702277?query=it&hhtmFrom=vacancy_search_list,"Ростов-на-Дону, р-н Кировский",Компьютерная академия TOP (Компьютерная Академия ТОП),"Легко находите общий язык с различными людьми и обладаете навыком убеждения. Знаете и понимаете значение слова ""клиент"". Ответственный, активный и...",,,
IT-специалист,https://hh.ru/vacancy/131334192?query=it&hhtmFrom=vacancy_search_list,"село Отеген батыра, территория Промзона, 207",ТОО IT Support Group,"Опыт работы техническим специалистом / инженером поддержки от 1 года. Знание и опыт работы с системами 1C, Excel, ATTP, SAP...",,"от 200 000 ₸ за месяц, на руки",
Менеджер по продажам маркетинговых услуг IT B2B,https://hh.ru/vacancy/129313454?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ДОКТУ,"Ты уверен в себе и настроен на результат. Ты активен, целеустремлен и хочешь много зарабатывать. У тебя грамотная устная и...",,"150 000 – 350 000 ₽ за месяц, на руки",
Менеджер по продажам маркетинговых услуг IT B2B,https://hh.ru/vacancy/129313396?query=it&hhtmFrom=vacancy_search_list,Москва,ДОКТУ,"Ты уверен в себе и настроен на результат. Ты активен, целеустремлен и хочешь много зарабатывать. У тебя грамотная устная и...",,"120 000 – 300 000 ₽ за месяц, на руки",
Руководитель IT проектов,https://hh.ru/vacancy/131967697?query=it&hhtmFrom=vacancy_search_list,Москва,Сайтсофт,Знание основ проектного управления и его практическое применение в области,,"от 220 000 ₽ за месяц, на руки",
Sales Manager B2B / IT-продукт,https://hh.ru/vacancy/131918299?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Smartway,"Живёшь цифрами и результатами, а не просто «отрабатываешь» время. Ответственен и самостоятельный — доводишь дела до конца и не боишься брать...",,"от 250 000 ₽ за месяц, до вычета налогов",
Руководитель проектов IT,https://hh.ru/vacancy/127911841?query=it&hhtmFrom=vacancy_search_list,Москва,Первый Бит,"Опыт участия в ИТ-проектах в роли аккаунта, csm, руководителя, администратора, координатора проектов. Навык проведения сложных переговоров (первые лица компаний...",,,
Проектный менеджер (разработка и поддержание IT продукта),https://hh.ru/vacancy/131987221?query=it&hhtmFrom=vacancy_search_list,Красногорск,ГК Садовое кольцо,"Опыт координации работы между бизнесом, пользователями,",,,
Специалист IT,https://hh.ru/vacancy/131277979?query=it&hhtmFrom=vacancy_search_list,"Ленинск-Кузнецкий, улица Васильева, 1","СУЭК, Сибирская Угольная Энергетическая Компания",Опыт работы в области информационных технологий не менее 1 года. Знание семейства ОС Microsoft Windows на уровне эксперта\опытного пользователя.,,"от 87 500 ₽ за месяц, до вычета налогов",
"Ведущий Юрист (со знанием английского языка, IT)",https://hh.ru/vacancy/130798771?query=it&hhtmFrom=vacancy_search_list,Москва,StormWall™,Высшее юридическое образование. Опыт работы юристом в,,,
Менеджер по продажам в IT-компанию,https://hh.ru/vacancy/131192560?query=it&hhtmFrom=vacancy_search_list,Москва,LOCARDS,"Мы хотим видеть в нашем коллективе активных и перспективных, уверенных в себе и желающих много зарабатывать как опытных, так и...",,"98 000 – 230 000 ₽ за месяц, до вычета налогов",
"Монтажник слаботочных систем (СКС, IT-оборудование)",https://hh.ru/vacancy/131262083?query=it&hhtmFrom=vacancy_search_list,Ростов-на-Дону,ООО Обермейстер,"Опыт работы со слаботочными системами и СКС. Понимание основ сетей (TCP/IP) — вы знаете, чем отличается роутер от свитча и...",,"от 90 000 ₽ за месяц, на руки",
"Монтажник слаботочных систем (СКС, IT-оборудование)",https://hh.ru/vacancy/131262084?query=it&hhtmFrom=vacancy_search_list,"Волгоград, р-н Дзержинский",ООО Обермейстер,"Опыт работы со слаботочными системами и СКС. Понимание основ сетей (TCP/IP) — вы знаете, чем отличается роутер от свитча и...",,"от 90 000 ₽ за месяц, на руки",
"Монтажник слаботочных систем (СКС, IT-оборудование)",https://hh.ru/vacancy/131601593?query=it&hhtmFrom=vacancy_search_list,"Самара, р-н Советский",ООО Обермейстер,"Опыт работы со слаботочными системами и СКС. Понимание основ сетей (TCP/IP) — вы знаете, чем отличается роутер от свитча и...",,"от 90 000 ₽ за месяц, на руки",
"Специалист по работе с клиентами (Лидоруб, входящий трафик, IT)",https://hh.ru/vacancy/131880074?query=it&hhtmFrom=vacancy_search_list,Москва,ООО Платформа Проще,"Грамотная, чёткая речь. Умение общаться и располагать к себе. Уверенный пользователь ПК (Google Docs, CRM). Желание развиваться в продажах.",,"от 70 000 ₽ за месяц, на руки",
Руководитель отдела продаж (IT-услуги),https://hh.ru/vacancy/131558223?query=it&hhtmFrom=vacancy_search_list,"Владивосток, Дальзаводская улица, 2",ООО Кодекс Приморье,обязательно личный опыт продаж в сегменте b2b. -опыт управления сотрудниками (не менее 3-х). -отличное знание теории и...,,"110 000 – 190 000 ₽ за месяц, до вычета налогов",
Менеджер по продажам Телеком и IT решений,https://hh.ru/vacancy/131251352?query=it&hhtmFrom=vacancy_search_list,"Москва, р-н Хорошёво-Мнёвники",ООО ТЕЛЕПОЛИС,Опыт работы в корпоративных продажах обязателен. Знание Телеком и ИТ оборудования и вендоров.,,,
Ведущий инженер-проектировщик ЭОМ (в IT компанию),https://hh.ru/vacancy/131984615?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,ООО Твик,Требования: Высшее профильное образование. Опыт работы от 3 лет (желательно в гражданском сегменте); Рассмотрим кандидатов с меньшим опытом.,,,
Руководитель группы в отдел продаж (IT - сервисы),https://hh.ru/vacancy/131362476?query=it&hhtmFrom=vacancy_search_list,"Иркутск, р-н Правобережный",ЗАО Контур-Иркутск,"Успешный опыт работы на руководящей должности в продажах от 1 года. Понимание специфики холодных звонков и встреч, техник отработки возражений.",,"от 80 000 ₽ за месяц, на руки",
Специалист по IT,https://hh.ru/vacancy/131358267?query=it&hhtmFrom=vacancy_search_list,"Калининград, р-н Ленинградский",ИП Васюк Татьяна Васильевна,"опыт в обслуживании, сборки, замене комплектующих ПК, IP-телефонии, базового ремонта оргтехники будет плюсом. - опыт в администрировании Asterisk и оболочки...",,,
IT-инженер,https://hh.ru/vacancy/131599562?query=it&hhtmFrom=vacancy_search_list,"Алматы, Ауэзовский район, Цветочная улица, 1/6",ТОО Begemot Almaty,"Высшее или средне профессиональное образование ( ВТИПО). Рассматриваем специалистов с соответствующим образованием, без опыта, желающих обучаться и развиваться стабильно в нашей...",,"250 000 – 300 000 ₸ за месяц, на руки",
Менеджер проектов / Project Manager (IT Digital),https://hh.ru/vacancy/131688907?query=it&hhtmFrom=vacancy_search_list,Москва,W2W Group,Опыт работы менеджером проектов в digital/,,"140 000 – 170 000 ₽ за месяц, на руки",
Chief accountant / Главный бухгалтер в IT-компанию,https://hh.ru/vacancy/131696991?query=it&hhtmFrom=vacancy_search_list,Москва,ООО НТ Прогресс,Опыт работы главным бухгалтером не менее 5-ти лет. Знание всех участков учета и способность вести их. Высшее профессиональное образование...,,"от 280 000 ₽ за месяц, до вычета налогов",
Системный администратор (System Administrator) / Инженер IT-инфраструктуры,https://hh.ru/vacancy/131375494?query=it&hhtmFrom=vacancy_search_list,Алматы,ТОО ДСП Центр,"Опыт администрирования ОС Windows (Desktop/Server) и Linux (работа в командной строке — обязательно). Понимание сетевых протоколов (TCP/IP, DNS, DHCP...",,,
Ведущий менеджер по продажам (IT оборудование),https://hh.ru/vacancy/131236824?query=it&hhtmFrom=vacancy_search_list,Москва,Импульс Телеком,Опыт работы в корпоративных продажах от 2-х лет. Знание,,"от 300 000 ₽ за месяц, на руки",
Менеджер по продажам (AV и IT интеграторы),https://hh.ru/vacancy/131248665?query=it&hhtmFrom=vacancy_search_list,Москва,ГК «DIGIS»,"Высшее/незаконченное высшее (среднее) профессиональное. Опыт работы в B2B-продажах от 3-х лет, обязательно в дистрибуции ProAV .",,,
Бухгалтер (IT-компания),https://hh.ru/vacancy/131626490?query=it&hhtmFrom=vacancy_search_list,Нижний Новгород,ООО Джи Ди,...,,,
Руководитель отдела по сопровождению IT (Юрист),https://hh.ru/vacancy/131973712?query=it&hhtmFrom=vacancy_search_list,Тюмень,Страна Девелопмент,Высшее юридическое образование. Опыт юридического обеспечения,,"от 152 011 ₽ за месяц, до вычета налогов",
Руководитель отдела по сопровождению IT (Юрист),https://hh.ru/vacancy/131973713?query=it&hhtmFrom=vacancy_search_list,Екатеринбург,Страна Девелопмент,Высшее юридическое образование. Опыт юридического обеспечения,,"от 152 011 ₽ за месяц, до вычета налогов",
Руководитель отдела по сопровождению IT (Юрист),https://hh.ru/vacancy/131973714?query=it&hhtmFrom=vacancy_search_list,Москва,Страна Девелопмент,Высшее юридическое образование. Опыт юридического обеспечения,,"от 152 011 ₽ за месяц, до вычета налогов",
Менеджер по обучению клиентов ( IT компания - в офисе ),https://hh.ru/vacancy/131870190?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ЮМА-Девелопмент,"Клиентоориентированность. Обучаемость. Ответственность. Мы приветствуем опытных кандидатов, однако наличие опыта на аналогичной позиции не является обязательным, т.к.",,"до 80 000 ₽ за месяц, на руки",
Менеджер по продажам B2B (IT / автоматизация),https://hh.ru/vacancy/131471424?query=it&hhtmFrom=vacancy_search_list,"Краснодар, р-н Западный",ООО Автоматизация Бизнеса,"Опыт в продажах (B2B, ритейл, банки — будет плюсом). Уверенный пользователь ПК, умение быстро работать в CRM (bitrix24).",,"100 000 – 120 000 ₽ за месяц, на руки",
"IT-специалист (Operations / Support, со знанием английского языка)",https://hh.ru/vacancy/131987561?query=it&hhtmFrom=vacancy_search_list,"Уфа, р-н Советский",ProSpainConsulting,"Английский язык от уровня B2 (чтение документации, работа с сервисами). Опыт в",,,
"Аккаунт/ sales менеджер (КАМ, IT - конференции, enterprise)",https://hh.ru/vacancy/131246134?query=it&hhtmFrom=vacancy_search_list,Москва,xHuman Sales,"Опыт работы с чеками от 2,5 млн руб. Опыт работы в",,"300 000 – 500 000 ₽ за месяц, до вычета налогов",
Аккаунт-менеджер (IT),https://hh.ru/vacancy/131357493?query=it&hhtmFrom=vacancy_search_list,Москва,ИдаПроджект,Опыт: от полугода в роли аккаунт-менеджера или менеджера по работе с клиентами. Проактивность и эмпатия: ты умеешь находить подход...,,"от 100 000 ₽ за месяц, на руки",
IT специалист,https://hh.ru/vacancy/131644465?query=it&hhtmFrom=vacancy_search_list,Алматы,ТОО МОДЕРН РИТЕЙЛ,Опыт работы в сфере ИТ-поддержки или технического сопровождения. Практические навыки настройки компьютерной техники и периферийного оборудования. Понимание принципов работы...,,,
Специалист по продажам Онлайн обучения для детей (IT ниша),https://hh.ru/vacancy/131207621?query=it&hhtmFrom=vacancy_search_list,Ставрополь,ИП Брыкалов Павел Юрьевич,Опыт в B2C продажах (желательно в образовании или онлайн-услугах) от 1 года. Понимание психологии родителей и детей...,,"от 50 000 ₽ за месяц, на руки",
Менеджер IT проектов,https://hh.ru/vacancy/131182092?query=it&hhtmFrom=vacancy_search_list,Москва,Gridnine,"Умение проанализировать задачу и предложить оптимальный способ решения. Умение работать в команде и координировать действия разработчиков. Аналитический склад ума, организованность...",,,
Преподаватель направления IT,https://hh.ru/vacancy/131357225?query=it&hhtmFrom=vacancy_search_list,"Краснодар, р-н Прикубанский",Школа программирования Coddy (ИП Лисицкая Оксана Юрьевна ),Неоконченное среднее или высшее образование в сфере,,"4 000 – 8 000 ₽ за смену, на руки",
Менеджер по развитию бизнеса (BDM) продажи IT-сервисов,https://hh.ru/vacancy/131987176?query=it&hhtmFrom=vacancy_search_list,Москва,ICL Soft,Опыт в продажах в сфере ИТ от 2 лет. Опыт продаж технической поддержки 1-2-3 линии; поддержки приложений; поддержки...,,,
IT-специалист,https://hh.ru/vacancy/131106758?query=it&hhtmFrom=vacancy_search_list,"Актобе, проспект Абилкайыр Хана, 97Б",ТОО Бриг,"Знание RDP, Sql, Hyper-V, АТС-телефония. Администрирование Windows Servers 2003-2019 (AD, DNS,DHCP, GP, FTP). Углубленное знание сетевого...",,"350 000 ₸ за месяц, до вычета налогов",
Менеджер по продажам IT и телеком-оборудования,https://hh.ru/vacancy/131195243?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Парк Телеком,"Требования к кандидату: ответственность, техническая и экономическая грамотность, коммуникабельность, грамотная устная речь, нацеленность на результат, стрессоустойчивость. Стремление к повышению профессионального...",,"120 000 – 150 000 ₽ за месяц, на руки",
Инженер электроник / IT специалист (главный специалист),https://hh.ru/vacancy/131972792?query=it&hhtmFrom=vacancy_search_list,"Красноярск, р-н Центральный",КГКУ РМЦ,Образование высшее.,,"60 000 – 65 000 ₽ за месяц, на руки",
Менеджер отдела продаж B2B (it продукт),https://hh.ru/vacancy/131861058?query=it&hhtmFrom=vacancy_search_list,Москва,CATAPULTO.RU,"Опыт работы в продажах от 2-х лет. Умение устанавливать контакт, презентовать продукт, отрабатывать возражения. Грамотная устная и письменная речь.",,"150 000 – 200 000 ₽ за месяц, на руки",
Менеджер по продажам в IT (1С),https://hh.ru/vacancy/131243981?query=it&hhtmFrom=vacancy_search_list,Санкт-Петербург,АртАйТи,Опыт работы в продажах или клиентском сервисе от 6 месяцев (желательно в B2B). Грамотная устная и письменная речь.,,,
IT Data Asset Intern / Стажер-менеджер по управлению данными,https://hh.ru/vacancy/130324508?query=it&hhtmFrom=vacancy_search_list,Москва,"«Procter & Gamble», Студент","Образование в направлениях Data Science,",,"от 100 000 ₽ за месяц, до вычета налогов",
Менеджер отдела продаж (IT для ритейла),https://hh.ru/vacancy/131186627?query=it&hhtmFrom=vacancy_search_list,Москва,ООО InfoVizion,Наши решения меняют подход:,,"100 000 – 150 000 ₽ за месяц, на руки",
Руководитель IT проектов,https://hh.ru/vacancy/131963935?query=it&hhtmFrom=vacancy_search_list,Москва,АО Группа Компаний «ОСНОВА»,Опыт от 3 лет в управлении,,"до 287 356 ₽ за месяц, до вычета налогов",
Младший специалист внутреннего IT-сопровождения (п. Мирный),https://hh.ru/vacancy/131808797?query=it&hhtmFrom=vacancy_search_list,посёлок городского типа Мирный,Аптеки Плюс,"...работы с OC семейства MS Windows и знание аппаратного обеспечения ПК. Уравновешенность, обучаемость, желание работать и развиваться в сфере",,"до 75 000 ₽ за месяц, до вычета налогов",
Младший специалист внутреннего IT-сопровождения (п. Мирный),https://hh.ru/vacancy/131808797?query=it&hhtmFrom=vacancy_search_list,посёлок городского типа Мирный,Аптеки Плюс,"...работы с OC семейства MS Windows и знание аппаратного обеспечения ПК. Уравновешенность, обучаемость, желание работать и развиваться в сфере",,"до 75 000 ₽ за месяц, до вычета налогов",
Менеджер по продажам B2B в IT,https://hh.ru/vacancy/131536662?query=it&hhtmFrom=vacancy_search_list,Уфа,ООО Платформа Проще,Опыт в B2B-продажах (желательно,,"от 115 000 ₽ за месяц, на руки",
Бизнес-ассистент (IT в строительной сфере),https://hh.ru/vacancy/131971724?query=it&hhtmFrom=vacancy_search_list,Москва,Smart And Talented,Релевантный опыт: от 2-х лет на позициях: бизнес-ассистент / ассистент руководителя / project-менеджер. Работа в динамичной среде без четких...,,"160 000 – 200 000 ₽ за месяц, на руки",
